YYYY-MM-DD	hh:mm:ss	Status	Interval [s]	n1	n2	n3	n4	n5	n6	n7	n8	n9	n10	n11	n12	n13	n14	n15	n16	n17	n18	n19	n20	RI [mm/h]	RA [mm]	RAT [mm]
2022-04-03	18:29:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,7926
2022-04-03	18:30:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,7926
2022-04-03	18:31:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,7926
2022-04-03	18:32:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,7926
2022-04-03	18:33:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,7926
2022-04-03	18:34:00		60	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0013	0,0000	265,7926
2022-04-03	18:35:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,7926
2022-04-03	18:36:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,7926
2022-04-03	18:37:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,7926
2022-04-03	18:38:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,7926
2022-04-03	18:39:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,7926
2022-04-03	18:40:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,7926
2022-04-03	18:41:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,7926
2022-04-03	18:42:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,7926
2022-04-03	18:43:00		60	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0,0477	0,0008	265,7934
2022-04-03	18:44:00		60	0	0	1	3	1	2	16	35	11	5	1	0	0	0	0	0	0	0	0	0	1,1021	0,0184	265,8118
2022-04-03	18:45:00		60	3	0	1	1	2	8	18	5	0	0	0	0	0	0	0	0	0	0	0	0	0,2790	0,0046	265,8164
2022-04-03	18:46:00		60	2	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0,0394	0,0007	265,8171
2022-04-03	18:47:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,8171
2022-04-03	18:48:00		60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0000	0,0000	265,8171
