2021-12-28	15:05:00		60	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0192	0,0003	0,0100
2021-12-28	15:06:00		60	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0337	0,0006	0,0105
2021-12-28	15:07:00		60	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0195	0,0003	0,0108
2021-12-28	15:08:00		60	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0128	0,0002	0,0111
2021-12-28	15:09:00		60	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0119	0,0002	0,0113
2021-12-28	15:10:00		60	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0093	0,0002	0,0114
2021-12-28	15:11:00		60	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0084	0,0001	0,0115
2021-12-28	15:12:00		60	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0302	0,0005	0,0121
2021-12-28	15:13:00		60	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0192	0,0003	0,0124
2021-12-28	15:14:00		60	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0166	0,0003	0,0126
2021-12-28	15:15:00		60	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0058	0,0001	0,0127
2021-12-28	15:16:00		60	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0102	0,0002	0,0129
2021-12-28	15:17:00		60	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0038	0,0001	0,0130
2021-12-28	15:18:00		60	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0087	0,0001	0,0131
2021-12-28	15:19:00		60	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0093	0,0002	0,0133
2021-12-28	15:20:00		60	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0218	0,0004	0,0136
2021-12-28	15:21:00		60	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0177	0,0003	0,0139
2021-12-28	15:22:00		60	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0116	0,0002	0,0141
2021-12-28	15:23:00		60	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0090	0,0002	0,0143
2021-12-28	15:24:00		60	56	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0198	0,0003	0,0146
2021-12-28	15:25:00		60	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0090	0,0002	0,0148
2021-12-28	15:26:00		60	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0078	0,0001	0,0149
2021-12-28	15:27:00		60	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0073	0,0001	0,0150
2021-12-28	15:28:00		60	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0067	0,0001	0,0151
2021-12-28	15:29:00		60	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0058	0,0001	0,0152
2021-12-28	15:30:00		60	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0035	0,0001	0,0153
2021-12-28	15:31:00		60	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0055	0,0001	0,0154
2021-12-28	15:32:00		60	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0078	0,0001	0,0155
2021-12-28	15:33:00		60	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0058	0,0001	0,0156
2021-12-28	15:34:00		60	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0160	0,0003	0,0159
2021-12-28	15:35:00		60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0174	0,0003	0,0162
2021-12-28	15:36:00		60	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0172	0,0003	0,0164
2021-12-28	15:37:00		60	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0064	0,0001	0,0166
2021-12-28	15:38:00		60	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0221	0,0004	0,0169
2021-12-28	15:39:00		60	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0061	0,0001	0,0170
2021-12-28	15:40:00		60	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0078	0,0001	0,0172
